ID,name,location,type,adname,address,X,Y
2086,胜博玩具厂,"116.807570,23.463688",公司企业;工厂;工厂,澄海区,莲下南湾红旗八片,116.80757,23.463688
2087,彬锜玩具厂,"116.790495,23.492069",公司企业;工厂;工厂,澄海区,兴业一路,116.790495,23.492069
2088,展育玩具厂,"116.748446,23.476742",公司企业;工厂;工厂,澄海区,广东省汕头市澄海区龙田玉南路中段,116.748446,23.476742
2089,创新玩具厂,"116.761378,23.499546",公司企业;工厂;工厂,澄海区,广益街道北陇工业区,116.761378,23.499546
2090,汕头市颜锋塑胶玩具厂,"116.759118,23.461182",公司企业;工厂;工厂,澄海区,澄华街道华泰7路,116.759118,23.461182
2091,摩比电子厂,"116.780332,23.487594",公司企业;工厂;工厂,澄海区,莲下镇槐南村莲鸿路槐南段,116.780332,23.487594
2092,艺欣玩具,"116.765200,23.495279",公司企业;工厂;工厂,澄海区,广益内陇前坪片,116.7652,23.495279
2093,加贝宝玩具厂,"116.775942,23.503876",公司企业;工厂;工厂,澄海区,莲下镇许厝村工业区南侧第二横路2号,116.775942,23.503876
2094,澄海飞宇玩具厂,"116.787486,23.455897",公司企业;工厂;工厂,澄海区,凤新一路凤新幼儿园东北侧约210米,116.787486,23.455897
2095,震顺玩具厂,"116.797401,23.491198",公司企业;工厂;工厂,澄海区,东兴一路花花幼儿园南侧约70米,116.797401,23.491198
2096,协礼服装毛织厂,"116.734034,23.465741",公司企业;工厂;工厂,澄海区,澄华上窖外洋工业区二横3栋,116.734034,23.465741
2097,阿毅毛织厂,"116.720922,23.490746",公司企业;工厂;工厂,澄海区,X051(澄海公路),116.720922,23.490746
2098,鼎信金属制品有限公司,"116.792256,23.444773",公司企业;工厂;工厂,澄海区,莱美路北,116.792256,23.444773
2099,享威玩具,"116.747939,23.459990",公司企业;工厂;工厂,澄海区,广东省汕头市澄海区澄华街道下窖五里亭南横9巷1号,116.747939,23.45999
2100,南基纸箱厂,"116.789211,23.453301",公司企业;工厂;工厂,澄海区,凤翔街道湖兴八路东16号,116.789211,23.453301
2101,骏马玩具厂,"116.759637,23.474407",公司企业;工厂;工厂,澄海区,阜安路四巷8号2楼,116.759637,23.474407
2102,新扬光玩具厂,"116.728984,23.468613",公司企业;工厂;工厂,澄海区,上窖长发路西园2巷14号,116.728984,23.468613
2103,莲建玩具厂,"116.802312,23.490551",公司企业;工厂;工厂,澄海区,,116.802312,23.490551
2104,鸿增玩具厂,"116.782559,23.451723",公司企业;工厂;工厂,澄海区,宜博幼儿园东北,116.782559,23.451723
2105,亿鑫日用塑料厂,"116.769498,23.452213",公司企业;工厂;工厂,澄海区,北旱工业区三巷一号,116.769498,23.452213
2106,露娜玩具厂,"116.819710,23.476070",公司企业;工厂;工厂,澄海区,莲下镇海后内陇工业区,116.81971,23.47607
2107,广艺盛玩具厂,"116.742178,23.485041",公司企业;工厂;工厂,澄海区,龙仙路,116.742178,23.485041
2108,乐取玩具厂,"116.754968,23.482226",公司企业;工厂;工厂,澄海区,龙峰路东五横5号,116.754968,23.482226
2109,KONG BRICK积木梦工厂,"116.747996,23.485712",公司企业;工厂;工厂,澄海区,龙峰路西三横巷11号,116.747996,23.485712
2110,恒星玩具厂,"116.748113,23.484443",公司企业;工厂;工厂,澄海区,广益街道龙田灰提路启望幼儿园恒星玩具厂,116.748113,23.484443
2111,航号纸箱厂,"116.779069,23.509667",公司企业;工厂;工厂,澄海区,莲兴路澄海永新小学西畔分教点西侧约250米,116.779069,23.509667
2112,乐丰玩具厂,"116.774595,23.508909",公司企业;工厂;工厂,澄海区,231省道与莲上工业大道交叉口南120米,116.774595,23.508909
2113,萌雅玩具厂,"116.787147,23.499625",公司企业;工厂;工厂,澄海区,永合路与风围脚路交叉口东南约200米,116.787147,23.499625
2114,长盛吹塑,"116.767195,23.470791",公司企业;工厂;工厂,澄海区,广益街道夜市一条街新中医院旁,116.767195,23.470791
2115,派佳玩具厂,"116.813954,23.486982",公司企业;工厂;工厂,澄海区,莲凤路与汕北大道辅路交叉口东340米,116.813954,23.486982
2116,澄海区三腾纸品厂,"116.760071,23.518842",公司企业;工厂;工厂,澄海区,莲下镇东前溪村村道,116.760071,23.518842
2117,中轴玩具,"116.780272,23.467581",公司企业;工厂;工厂,澄海区,广东省汕头市澄海区东湖工业大道一横2号,116.780272,23.467581
2118,凤信饰品工艺厂,"116.791744,23.458196",公司企业;工厂;工厂,澄海区,广东省汕头市澄海区凤翔街道信宁乡信兴四马路6号,116.791744,23.458196
2119,贝谊鸟玩具厂,"116.823048,23.422045",公司企业;工厂;工厂,澄海区,岭海路坝头中心小学南侧约160米,116.823048,23.422045
2120,全丰玩具厂,"116.774587,23.508910",公司企业;工厂;工厂,澄海区,231省道与莲上工业大道交叉口南140米,116.774587,23.50891
2121,澄海市成记塑胶玩具厂,"116.770271,23.471757",公司企业;工厂;工厂,澄海区,同益路与直二路交叉口东南100米,116.770271,23.471757
2122,宏廷玩具厂,"116.743631,23.478231",公司企业;工厂;工厂,澄海区,广益街道龙田新郊路西4横巷9号,116.743631,23.478231
2123,洋达玩具,"116.729471,23.529885",公司企业;工厂;工厂,澄海区,上华镇华东路东林美尖尾片,116.729471,23.529885
2124,顺鑫玩具厂,"116.786035,23.463115",公司企业;工厂;工厂,澄海区,凤翔街道外埔社区关脚巷小蔡烟茶酒对面,116.786035,23.463115
2125,永峯玩具厂,"116.779704,23.509119",公司企业;工厂;工厂,澄海区,莲兴路澄海永新小学西畔分教点西南侧约200米,116.779704,23.509119
2126,小目标CNC,"116.793680,23.454099",公司企业;工厂;工厂,澄海区,万头猪场8巷3号,116.79368,23.454099
2127,蓬达玩具厂,"116.801098,23.479237",公司企业;工厂;工厂,澄海区,莲下镇南成路,116.801098,23.479237
2128,淇美玩具厂,"116.804603,23.493844",公司企业;工厂;工厂,澄海区,建阳村大海门三片六路,116.804603,23.493844
2129,鸿程印刷厂,"116.731739,23.487126",公司企业;工厂;工厂,澄海区,上华镇湖心高速路口旁,116.731739,23.487126
2130,全金玩具厂,"116.815811,23.485086",公司企业;工厂;工厂,澄海区,S231(莲凤路),116.815811,23.485086
2131,百大模钢实业有限公司,"116.818351,23.426007",公司企业;工厂;工厂,澄海区,凤翔街道头份社区路南侧老渔池底,116.818351,23.426007
2132,嘉源电子厂,"116.792554,23.457324",公司企业;工厂;工厂,澄海区,信宁乡信兴五马路10号,116.792554,23.457324
2133,亿艺玩具厂,"116.732974,23.468661",公司企业;工厂;工厂,澄海区,澄华街道新佳东园7路17号,116.732974,23.468661
2134,德旭纸箱厂,"116.806435,23.442239",公司企业;工厂;工厂,澄海区,莱美工业区兴业北路光辉印务西边隔壁,116.806435,23.442239
2135,汇雅电子厂,"116.792144,23.458444",公司企业;工厂;工厂,澄海区,凤翔街道信兴四马路5号,116.792144,23.458444
2136,泷博纸袋厂,"116.806388,23.494390",公司企业;工厂;工厂,澄海区,建阳大海门四片八路,116.806388,23.49439
2137,嘉乐轩玩具厂,"116.820327,23.421516",公司企业;工厂;工厂,澄海区,凤翔街道头份四片新区,116.820327,23.421516
2138,嘉兴隆工艺厂,"116.763444,23.519680",公司企业;工厂;工厂,澄海区,莲下镇东前溪工业区,116.763444,23.51968
2139,胖糕科教玩具厂,"116.799040,23.501498",公司企业;工厂;工厂,澄海区,莲下镇槐东村东兴园1路58号,116.79904,23.501498
2140,小蚂蚁玩具厂,"116.734322,23.473696",公司企业;工厂;工厂,澄海区,文华南路奥飞仓库,116.734322,23.473696
2141,来聚兴玩具厂,"116.753379,23.484774",公司企业;工厂;工厂,澄海区,龙田工业区,116.753379,23.484774
2142,铭宇模具,"116.773995,23.476142",公司企业;工厂;工厂,澄海区,美新区27巷13号,116.773995,23.476142
2143,腾速玩具厂,"116.794744,23.506594",公司企业;工厂;工厂,澄海区,莲下镇槐泽东瓜湖工业区中路23号,116.794744,23.506594
2144,稳泰玩具厂,"116.786098,23.511056",公司企业;工厂;工厂,澄海区,莲上镇兰苑乡圆陇池,116.786098,23.511056
2145,合瑞诚玩具厂,"116.817156,23.473449",公司企业;工厂;工厂,澄海区,莲下镇海后村西宁路西11巷,116.817156,23.473449
2146,桐乐瑞玩具厂,"116.795921,23.504657",公司企业;工厂;工厂,澄海区,莲下镇槐泽村东瓜湖工业区3路7号,116.795921,23.504657
2147,今日玩具厂,"116.736737,23.495399",公司企业;工厂;工厂,澄海区,上坑祥西工业区四片之二,116.736737,23.495399
2148,鸿升玩具厂,"116.798597,23.482882",公司企业;工厂;工厂,澄海区,莲下镇陈厝村南成路,116.798597,23.482882
2149,新捷模具厂,"116.742210,23.471660",公司企业;工厂;工厂,澄海区,澄华街道下窑怀汉路西1片区15号楼,116.74221,23.47166
2150,晨锋玩具厂,"116.804490,23.501165",公司企业;工厂;工厂,澄海区,堤内片四巷,116.80449,23.501165
2151,亮亮玩具厂,"116.796812,23.507227",公司企业;工厂;工厂,澄海区,水电顶工业区中路4号,116.796812,23.507227
2152,鸿隆塑料玩具厂,"116.779868,23.474946",公司企业;工厂;工厂,澄海区,关兴路13号,116.779868,23.474946
2153,汕头群翊夹芯板厂,"116.827237,23.482206",公司企业;工厂;工厂,澄海区,莲下镇北村工业区,116.827237,23.482206
2154,君贝乐玩具厂,"116.799374,23.458748",公司企业;工厂;工厂,澄海区,凤翔街道外埔中心路北15巷3号,116.799374,23.458748
2155,聪萌玩具厂,"116.777896,23.477265",公司企业;工厂;工厂,澄海区,广益街道美城路3号11楼,116.777896,23.477265
2156,伟嘉达玩具,"116.753075,23.528792",公司企业;工厂;工厂,澄海区,莲下镇程洋冈乡,116.753075,23.528792
2157,小不点玩具厂,"116.724087,23.534246",公司企业;工厂;工厂,澄海区,上华镇陇尾村工业区,116.724087,23.534246
2158,通达砖厂,"116.818361,23.492972",公司企业;工厂;工厂,澄海区,莲下机耕道,116.818361,23.492972
2159,悦纳谷玩具科技工厂,"116.760594,23.484085",公司企业;工厂;工厂,澄海区,广益街道华富华春园90幢,116.760594,23.484085
2160,168玩具厂,"116.795716,23.437246",公司企业;工厂;工厂,澄海区,蓬江东路东100米,116.795716,23.437246
2161,嘉哲玩具厂,"116.795570,23.494634",公司企业;工厂;工厂,澄海区,莲下镇面前湖10巷2号,116.79557,23.494634
2162,汕头市奇丰弹簧厂,"116.819727,23.438890",公司企业;工厂;工厂,澄海区,凤翔街道涂地村下东塭片区荣冠路南侧,116.819727,23.43889
2163,海弘发玩具厂,"116.781916,23.471332",公司企业;工厂;工厂,澄海区,工业大道一横与义宇路交叉路口往东北约110米,116.781916,23.471332
2164,烨烽玩具,"116.816519,23.438881",公司企业;工厂;工厂,澄海区,凤翔街道坝头金鸿公路东,116.816519,23.438881
2165,广智玩具厂,"116.793493,23.488666",公司企业;工厂;工厂,澄海区,莲东一路凯桐黄金幼儿园西北侧约200米,116.793493,23.488666
2166,希业玩具厂,"116.796623,23.510907",公司企业;工厂;工厂,澄海区,莲上镇竹林村李厝湖,116.796623,23.510907
2167,澄海飞区扬玩具,"116.764949,23.485882",公司企业;工厂;工厂,澄海区,华富华新园,116.764949,23.485882
2168,大三元,"116.788349,23.468503",公司企业;工厂;工厂,澄海区,凤翔街道东湖社区红厝洲工业区,116.788349,23.468503
2169,森野五金制品有限公司,"116.780870,23.449574",公司企业;工厂;工厂,澄海区,港口凤新一路10巷5横4号,116.78087,23.449574
2170,恒发玩具厂(草池三横),"116.750584,23.489094",公司企业;工厂;工厂,澄海区,登峰路仁济骨科后面,116.750584,23.489094
2171,海王玩具厂,"116.775805,23.478656",公司企业;工厂;工厂,澄海区,埔美新乡新德路,116.775805,23.478656
2172,新兴塑料厂,"116.751716,23.475681",公司企业;工厂;工厂,澄海区,安庆路乐天幼儿园西侧约30米,116.751716,23.475681
2173,恒达激光布料加工厂,"116.766631,23.525558",公司企业;工厂;工厂,澄海区,莲下镇管陇村北洋树下3号,116.766631,23.525558
2174,鑫旺电子,"116.777957,23.475099",公司企业;工厂;工厂,澄海区,埔美美新区20巷一号三楼,116.777957,23.475099
2175,雅嘉宝玩具厂,"116.816542,23.473492",公司企业;工厂;工厂,澄海区,莲下镇海后村西宁路西,116.816542,23.473492
2176,永乐五金玩具厂,"116.759070,23.491543",公司企业;工厂;工厂,澄海区,615乡道,116.75907,23.491543
2177,平安顺纸业外仓,"116.781269,23.522833",公司企业;工厂;工厂,澄海区,莲茂路路尾,116.781269,23.522833
2178,盛盈玩具(雄城玩具),"116.751981,23.474543",公司企业;工厂;工厂,澄海区,玉潭路21号附近,116.751981,23.474543
2179,荣森玩具厂,"116.772827,23.474816",公司企业;工厂;工厂,澄海区,振兴路埔美工业区5楼荣森玩具,116.772827,23.474816
2180,广邦塑胶玩具厂,"116.816176,23.486436",公司企业;工厂;工厂,澄海区,701乡道,116.816176,23.486436
2181,东奥玩具厂,"116.760072,23.520503",公司企业;工厂;工厂,澄海区,莲下镇安澄公路两镇中学旁,116.760072,23.520503
2182,雅泰霖,"116.758094,23.535004",公司企业;工厂;工厂,澄海区,莲下镇窖西村窖新路,116.758094,23.535004
2183,沃趣玩具厂,"116.772780,23.507973",公司企业;工厂;工厂,澄海区,莲上工业大道,116.77278,23.507973
2184,新雁玩具厂,"116.746420,23.475215",公司企业;工厂;工厂,澄海区,龙田乡怀汉路田中片十横巷12号,116.74642,23.475215
2185,澄海市玩具总厂,"116.779445,23.461866",公司企业;工厂;工厂,澄海区,蓬岭路电信大楼附楼2楼,116.779445,23.461866
2186,奇旺玩具商行,"116.722737,23.530914",公司企业;工厂;工厂,澄海区,夏岛路41号,116.722737,23.530914
2187,德普移印厂,"116.787027,23.479915",公司企业;工厂;工厂,澄海区,莲下镇渡亭村三十年自留地十八落,116.787027,23.479915
2188,鸿昇玩具厂,"116.772335,23.507654",公司企业;工厂;工厂,澄海区,槐东兴园二路,116.772335,23.507654
2189,和瑞玩具厂,"116.749134,23.473604",公司企业;工厂;工厂,澄海区,德政路全盛楼5楼,116.749134,23.473604
2190,荣升注塑厂,"116.793405,23.504431",公司企业;工厂;工厂,澄海区,永合路1号,116.793405,23.504431
2191,汕头群翊钢门厂,"116.819942,23.475127",公司企业;工厂;工厂,澄海区,莲下镇湾头海后村工业区,116.819942,23.475127
2192,启钻玩具厂,"116.780429,23.487990",公司企业;工厂;工厂,澄海区,莲鸿路韩景雅居-二期东南侧约200米,116.780429,23.48799
2193,汕沪电缆厂,"116.757858,23.537564",公司企业;工厂;工厂,澄海区,莲下镇窖西村,116.757858,23.537564
2194,新双润玩具厂,"116.745058,23.477825",公司企业;工厂;工厂,澄海区,X051(澄江路),116.745058,23.477825
2195,乐大玩具厂,"116.775447,23.480608",公司企业;工厂;工厂,澄海区,新乡新兴路13号,116.775447,23.480608
2196,艺鸿印花厂,"116.780711,23.485428",公司企业;工厂;工厂,澄海区,建阳村海南岛工业区,116.780711,23.485428
2197,志成毛织厂,"116.820393,23.420919",公司企业;工厂;工厂,澄海区,凤翔街道坝头镇头份村三围市场,116.820393,23.420919
2198,莲东三路楷杰玩具厂,"116.795784,23.475633",公司企业;工厂;工厂,澄海区,莲南路,116.795784,23.475633
2199,哥斯拉玩具厂,"116.715267,23.507156",公司企业;工厂;工厂,澄海区,上华镇菊池材罗呸片168号,116.715267,23.507156
2200,宁川仓库,"116.768306,23.489705",公司企业;工厂;工厂,澄海区,宁川北路尾,116.768306,23.489705
2201,嘉乐宇玩具厂,"116.808723,23.485342",公司企业;工厂;工厂,澄海区,汕北大道文博小学东南侧约240米,116.808723,23.485342
2202,广鸿达纸箱厂,"116.782680,23.512582",公司企业;工厂;工厂,澄海区,莲发路与莲上工业大道交叉口东南160米,116.78268,23.512582
2203,鸿乐车床加工厂,"116.810896,23.486349",公司企业;工厂;工厂,澄海区,莲下镇北湾乡穿河涵片区,116.810896,23.486349
2204,跃澄玩具,"116.803606,23.494267",公司企业;工厂;工厂,澄海区,莲下建阳村大海门3片6路,116.803606,23.494267
2205,浩顺源玩具厂,"116.804046,23.441688",公司企业;工厂;工厂,澄海区,海升路莱美工业区自然美化妆品楼上9楼,116.804046,23.441688
